PartID,PartName,Price,PartListKey,Quantity,ModelName
950042-007,"B18.22M, WASHER, PLAIN, STL, M6",$0.25,,4,xR5000 Touch Screen Base (Discontinued)
100717-001,"WASHER, 10 X 23 X 2, STEEL, CZ",$0.03,,1,xR5000 Touch Screen Base (Discontinued)
101920-001,"WASHER, WAVE, 16.7 X 22.5 X .3",$0.25,,2,xR5000 Touch Screen Base (Discontinued)
104302-001,"WASHER, M8, 8.3 X 20 X 2, STAINLESS STEEL",$0.25,,2,xR5000 Touch Screen Base (Discontinued)
101416-001,"CABLE TIE, SCREW MOUNT, M5",$0.25,,1,xR5000 Touch Screen Base (Discontinued)
106120-001,"COVER, FINISHING, XR5000",$2.00,,2,xR5000 Touch Screen Base (Discontinued)
106121-001,"COVER, ACCESS",$3.00,,1,xR5000 Touch Screen Base (Discontinued)
106186-001,"ASSEMBLY, ARMREST",$122.00,,1,xR5000 Touch Screen Base (Discontinued)
100754-001,"SCREW, M8x1.25x16 SHCS, STL, BZ",$0.75,,4,xR5000 Touch Screen Base (Discontinued)
103281-001,"CABLE, CO-AXIAL, BASE",$6.50,,1,xR5000 Touch Screen Base (Discontinued)
101572-001,"BRACKET, UPRIGHT, LCD ARM",$2.75,,1,xR5000 Touch Screen Base (Discontinued)
"101577-001
REPLACED BY: 102996-001","SCREW, M8 X 1.25 X 20, SBHCS, STAINLESS STEEL",$0.50,,4,xR5000 Touch Screen Base (Discontinued)
101028-001,"CONNECTOR, PLASTIC, CONTROL BOARD",$0.25,,4,xR5000 Touch Screen Base (Discontinued)
106827-001,"ELLIPTICAL CONTROL BOARD, PROGRAMMED, xR5000T",$128.00,,1,xR5000 Touch Screen Base (Discontinued)
106782-001,"CABLE ASSEMBLY, CONTROL BOARD TO MAST, XRIDE",$16.00,,1,xR5000 Touch Screen Base (Discontinued)
106801-001,"CABLE ASSEMBLY, LAN",$6.00,,1,xR5000 Touch Screen Base (Discontinued)
102134-001,"SCREW, M5 X 0.8 X 18, PAN HEAD, TYPE 1 CROSS RECESSED, SS",$0.25,,0,xR5000 Touch Screen Base (Discontinued)
106820-001,"CABLE ASSEMBLY, POWER, BASE TO MAST",$3.50,,1,xR5000 Touch Screen Base (Discontinued)
106949-001,"CABLE ASSEMBLY, BRAKE TO CONTROL BOARD",$3.75,,1,xR5000 Touch Screen Base (Discontinued)
101592-001,"COUPLER ASSEMBLY, 8 POSITION, IN-LINE",$4.00,,1,xR5000 Touch Screen Base (Discontinued)
101655-001,"CONNECTOR, COAXIAL CABLE FEED THRU, IN-L",$1.00,,1,xR5000 Touch Screen Base (Discontinued)
106824-001,"ASSEMBLY KIT, BASE HARDWARE, xR5000T",$22.00,,1,xR5000 Touch Screen Base (Discontinued)
104198-001,"DOCUMENT, PRODUCT WARRANTY",$0.69,,1,xR5000 Touch Screen Base (Discontinued)
103372-001,"PULLEY, DRIVE, RoHS",$23.00,"#2-ASSEMBLY, DRIVE PULLEY, XR5000",1,xR5000 Touch Screen Base (Discontinued)
950006-010,"B18.3.1M, M6 X 1.0 X 25.0L SHCS, BLACK ZINC, STL",$0.16,"#3-ASSEMBLY, DRIVE PULLEY, XR5000",4,xR5000 Touch Screen Base (Discontinued)
950046-007,"NUT, HEX, NYLON INSERT, STL, M6",$0.39,"#4-ASSEMBLY, DRIVE PULLEY, XR5000",4,xR5000 Touch Screen Base (Discontinued)
106270-001,"PEDAL, SOFT TREAD, SLOTTED",$16.00,"#2-ASSEMBLY, XRIDE PEDAL LEVER, RH",1,xR5000 Touch Screen Base (Discontinued)
106277-001,"PEDAL, SOFT TREAD",$23.00,"#3-ASSEMBLY, XRIDE PEDAL LEVER, RH",1,xR5000 Touch Screen Base (Discontinued)
101298-001,"SCREW, M5 X 0.8 X 10.0L SHCS, BLACK ZINC, 12.9 STL, SPRING WASHER",$0.23,"#4-ASSEMBLY, XRIDE PEDAL LEVER, RH",5,xR5000 Touch Screen Base (Discontinued)
101646-001,"BEARING, BALL, 6005, C2",$2.75,"#5-ASSEMBLY, XRIDE PEDAL LEVER, RH",2,xR5000 Touch Screen Base (Discontinued)
103069-001,"LABEL, FOOT",$0.75,"#6-ASSEMBLY, XRIDE PEDAL LEVER, RH",1,xR5000 Touch Screen Base (Discontinued)
106270-001,"PEDAL, SOFT TREAD, SLOTTED",$16.00,"#2-ASSEMBLY, XRIDE PEDAL LEVER, LH",1,xR5000 Touch Screen Base (Discontinued)
106277-001,"PEDAL, SOFT TREAD",$23.00,"#3-ASSEMBLY, XRIDE PEDAL LEVER, LH",1,xR5000 Touch Screen Base (Discontinued)
101298-001,"SCREW, M5 X 0.8 X 10.0L SHCS, BLACK ZINC, 12.9 STL, SPRING WASHER",$0.23,"#4-ASSEMBLY, XRIDE PEDAL LEVER, LH",5,xR5000 Touch Screen Base (Discontinued)
101646-001,"BEARING, BALL, 6005, C2",$2.75,"#5-ASSEMBLY, XRIDE PEDAL LEVER, LH",2,xR5000 Touch Screen Base (Discontinued)
103069-001,"LABEL, FOOT",$0.75,"#6-ASSEMBLY, XRIDE PEDAL LEVER, LH",1,xR5000 Touch Screen Base (Discontinued)
106818-001,"ASSEMBLY, MAST WELDMENT WITH GRIPS",n/a,"#1-ASSEMBLY, MAST, XRIDE TOUCH",1,xR5000 Touch Screen Base (Discontinued)
"106664-001
REPLACED BY: 106799-001","ASSEMBLY, ACCESSORY TRAY, XRIDE",$412.00,"#2-ASSEMBLY, MAST, XRIDE TOUCH",1,xR5000 Touch Screen Base (Discontinued)
106660-001,"SHROUD, FAN COVER, XRIDE",$8.50,"#3-ASSEMBLY, MAST, XRIDE TOUCH",1,xR5000 Touch Screen Base (Discontinued)
106084-001,"ASSEMBLY, DECAL SUPPORT",$3.25,"#4-ASSEMBLY, MAST, XRIDE TOUCH",1,xR5000 Touch Screen Base (Discontinued)
106749-001,"CABLE ASSEMBLY, MAST POWER",$4.00,"#5-ASSEMBLY, MAST, XRIDE TOUCH",1,xR5000 Touch Screen Base (Discontinued)
106747-001,"CABLE ASSEMBLY, LAN, MAST",$7.00,"#6-ASSEMBLY, MAST, XRIDE TOUCH",1,xR5000 Touch Screen Base (Discontinued)
110244-001,"CABLE ASSEMBLY, TOUCH CONTROL, SEATED",$25.00,"#7-ASSEMBLY, MAST, XRIDE TOUCH",1,xR5000 Touch Screen Base (Discontinued)
103281-001,"CABLE, CO-AXIAL, BASE",$6.50,"#8-ASSEMBLY, MAST, XRIDE TOUCH",1,xR5000 Touch Screen Base (Discontinued)
105944-001,"CABLE ASSEMBLY, USB",$10.00,"#9-ASSEMBLY, MAST, XRIDE TOUCH",1,xR5000 Touch Screen Base (Discontinued)
105943-001,"CABLE ASSEMBLY, AUDIO, 800MM",$4.25,"#10-ASSEMBLY, MAST, XRIDE TOUCH",1,xR5000 Touch Screen Base (Discontinued)
102134-001,"SCREW, M5 X 0.8 X 18, PAN HEAD, TYPE 1 CROSS RECESSED, SS",$0.25,"#11-ASSEMBLY, MAST, XRIDE TOUCH",4,xR5000 Touch Screen Base (Discontinued)
106817-001,"SCREW, M5 X 0.8 X 14, PAN HEAD, TYPE 1 C",$0.16,"#12-ASSEMBLY, MAST, XRIDE TOUCH",2,xR5000 Touch Screen Base (Discontinued)
104638-001,"SCREW, M5 X 0.8 X 6, PAN HEAD, TYPE 1 CROSS RECESSED, BZ",$0.25,"#13-ASSEMBLY, MAST, XRIDE TOUCH",2,xR5000 Touch Screen Base (Discontinued)
103432-001,"TIE, CABLE, PUSH MOUNT, W4.8 X L170",$0.25,"#14-ASSEMBLY, MAST, XRIDE TOUCH",2,xR5000 Touch Screen Base (Discontinued)
102269-001,"CAP, REAR STABILIZER",$2.50,"#1-ASSEMBLY, END CAP",1,xR5000 Touch Screen Base (Discontinued)
100828-001,"DUAL LOCK, 20.6MM DIA - 250",$1.50,"#2-ASSEMBLY, END CAP",1,xR5000 Touch Screen Base (Discontinued)
100913-001,"SCREW, M3.5 X 1.3 X 10 TYPE B, TYPE 1 CROSS RECESS PAN HEAD, ST, BZ",$0.03,"#3-ASSEMBLY, END CAP",1,xR5000 Touch Screen Base (Discontinued)
106808-001,"ASSEMBLY, BACK SHROUD BADGE",n/a,"#2-ASSEMBLY, BACK SHROUD, XRIDE",1,xR5000 Touch Screen Base (Discontinued)
100429-001,"SCREW, M4.8 X 1.6 X 13 TYPE AB, TYPE 1 CROSS RECESS PAN HEAD, ST, BZ",$0.03,"#3-ASSEMBLY, BACK SHROUD, XRIDE",2,xR5000 Touch Screen Base (Discontinued)
102267-001,"CAP, SHROUD, REAR",$2.50,"#1-ASSEMBLY, CAP, REAR SHROUD",1,xR5000 Touch Screen Base (Discontinued)
103079-001,"LABEL, XRIDE",$1.25,"#2-ASSEMBLY, CAP, REAR SHROUD",1,xR5000 Touch Screen Base (Discontinued)
102451-001,"DECAL, SEAT HEIGHT",$2.50,"#2-ASSEMBLY, SEAT SLIDE COVER, XR5000",1,xR5000 Touch Screen Base (Discontinued)
104589-001,"LABEL, WARNING, ENG & DEU & FRC",$1.50,"#2-ASSEMBLY, SHROUD ACCESS PANEL - FLARE, X",1,xR5000 Touch Screen Base (Discontinued)
106987-001,"DECAL, MODEL, xR5000T",$1.75,"#3-ASSEMBLY, SHROUD ACCESS PANEL - FLARE, X",1,xR5000 Touch Screen Base (Discontinued)
102261-001,"SHROUD, MID-SECTION",$9.50,"#1-ASSEMBLY, SHROUD, MID-SECTION",1,xR5000 Touch Screen Base (Discontinued)
103069-001,"LABEL, FOOT",$0.75,"#2-ASSEMBLY, SHROUD, MID-SECTION",1,xR5000 Touch Screen Base (Discontinued)
102292-001,"BRACKET, SHROUD",$0.50,"#2-ASSEMBLY, LEFT ARM LINK COVER",1,xR5000 Touch Screen Base (Discontinued)
101013-001,"SCREW, M5 X 0.8 X 6, PAN HEAD, TYPE 1 CROSS RECESSED, CZ",$0.03,"#3-ASSEMBLY, LEFT ARM LINK COVER",1,xR5000 Touch Screen Base (Discontinued)
101592-001,"COUPLER ASSEMBLY, 8 POSITION, IN-LINE",$4.00,"#2-ASSEMBLY, RIGHT ARM LINK COVER, XR6000T",1,xR5000 Touch Screen Base (Discontinued)
101655-001,"CONNECTOR, COAXIAL CABLE FEED THRU, IN-L",$1.00,"#3-ASSEMBLY, RIGHT ARM LINK COVER, XR6000T",1,xR5000 Touch Screen Base (Discontinued)
101774-001,"NUT, THIN JAM, COAXIAL CONNECTOR",$9.00,"#4-ASSEMBLY, RIGHT ARM LINK COVER, XR6000T",1,xR5000 Touch Screen Base (Discontinued)
102292-001,"BRACKET, SHROUD",$0.50,"#5-ASSEMBLY, RIGHT ARM LINK COVER, XR6000T",1,xR5000 Touch Screen Base (Discontinued)
101013-001,"SCREW, M5 X 0.8 X 6, PAN HEAD, TYPE 1 CROSS RECESSED, CZ",$0.03,"#6-ASSEMBLY, RIGHT ARM LINK COVER, XR6000T",1,xR5000 Touch Screen Base (Discontinued)
106819-001,"CABLE ASSEMBLY, BASE POWER",$8.00,"#7-ASSEMBLY, RIGHT ARM LINK COVER, XR6000T",1,xR5000 Touch Screen Base (Discontinued)
106823-001,"LABEL, BASE INPUTS",$1.75,"#8-ASSEMBLY, RIGHT ARM LINK COVER, XR6000T",1,xR5000 Touch Screen Base (Discontinued)
106105-001,"NUT, HEX, M2 X 0.4 X 1.6, CZ",$0.25,"#9-ASSEMBLY, RIGHT ARM LINK COVER, XR6000T",2,xR5000 Touch Screen Base (Discontinued)
106106-001,"SCREW, M2 X 0.4 X 14, PAN HEAD, TYPE 1, CROSS RECESS, SS",$0.25,"#10-ASSEMBLY, RIGHT ARM LINK COVER, XR6000T",2,xR5000 Touch Screen Base (Discontinued)
101041-001,"DECAL, MEDIUM OCTANE",$3.00,"#2-ASSEMBLY, SHROUD FRONT TOP",2,xR5000 Touch Screen Base (Discontinued)
101040-001,"DECAL, 65 DIA BUG",$1.50,"#3-ASSEMBLY, SHROUD FRONT TOP",1,xR5000 Touch Screen Base (Discontinued)
100429-001,"SCREW, M4.8 X 1.6 X 13 TYPE AB, TYPE 1 CROSS RECESS PAN HEAD, ST, BZ",$0.03,"#5-ASSEMBLY, SHROUD FRONT TOP",1,xR5000 Touch Screen Base (Discontinued)
102292-001,"BRACKET, SHROUD",$0.50,"#2-ASSEMBLY, LEFT FRONT SHROUD - FLARE",2,xR5000 Touch Screen Base (Discontinued)
100429-001,"SCREW, M4.8 X 1.6 X 13 TYPE AB, TYPE 1 CROSS RECESS PAN HEAD, ST, BZ",$0.03,"#3-ASSEMBLY, LEFT FRONT SHROUD - FLARE",2,xR5000 Touch Screen Base (Discontinued)
102292-001,"BRACKET, SHROUD",$0.50,"#2-ASSEMBLY, RIGHT FRONT SHROUD - FLARE",2,xR5000 Touch Screen Base (Discontinued)
100429-001,"SCREW, M4.8 X 1.6 X 13 TYPE AB, TYPE 1 CROSS RECESS PAN HEAD, ST, BZ",$0.03,"#3-ASSEMBLY, RIGHT FRONT SHROUD - FLARE",2,xR5000 Touch Screen Base (Discontinued)
106215-001,"ASSEMBLY, SEAT CARRIAGE",$157.00,"#1-ASSEMBLY, ADJUSTABLE SEAT",1,xR5000 Touch Screen Base (Discontinued)
106797-001,"ASSEMBLY, SEAT, XR5000T",n/a,"#2-ASSEMBLY, ADJUSTABLE SEAT",1,xR5000 Touch Screen Base (Discontinued)
103140-001,"SCREW, M8 X 1.25 X 35L SHCS, STAINLESS",$1.00,"#3-ASSEMBLY, ADJUSTABLE SEAT",1,xR5000 Touch Screen Base (Discontinued)
103212-001,"WASHER, M8, 8.3 X 16.0 X 1.6, STAINLESS STEEL",$0.25,"#4-ASSEMBLY, ADJUSTABLE SEAT",2,xR5000 Touch Screen Base (Discontinued)
103214-001,"NUT, HEX, NYLON INSERT, M8 X 1.25, CZ",$0.25,"#5-ASSEMBLY, ADJUSTABLE SEAT",3,xR5000 Touch Screen Base (Discontinued)
103213-001,"WASHER, 8.5 X 30 X 2, STAINLESS STEEL",$0.50,"#6-ASSEMBLY, ADJUSTABLE SEAT",2,xR5000 Touch Screen Base (Discontinued)
103210-001,"SCREW, M8 X 1.25 X 20.0L SHCS, STAINLESS STEEL",$1.00,"#7-ASSEMBLY, ADJUSTABLE SEAT",2,xR5000 Touch Screen Base (Discontinued)
102100-001,"AXLE, SEAT PIVOT",$6.50,"#8-ASSEMBLY, ADJUSTABLE SEAT",1,xR5000 Touch Screen Base (Discontinued)
102215-001,GAS SPRING,$17.00,"#9-ASSEMBLY, ADJUSTABLE SEAT",1,xR5000 Touch Screen Base (Discontinued)
105611-001,"DAMPER, SEAT SLIDE",$40.00,"#10-ASSEMBLY, ADJUSTABLE SEAT",1,xR5000 Touch Screen Base (Discontinued)
100596-001,"BEARING, 6204 BALL, 47 X 20 X 14",$5.03,"#3-ASSEMBLY, TENSIONER, INSULATED",2,xR5000 Touch Screen Base (Discontinued)
100712-001,"RING, EXT RETAINING, 19MM",$0.16,"#4-ASSEMBLY, TENSIONER, INSULATED",1,xR5000 Touch Screen Base (Discontinued)
100713-001,"RING, EXT RETAINING, 16MM",$0.13,"#5-ASSEMBLY, TENSIONER, INSULATED",1,xR5000 Touch Screen Base (Discontinued)
106122-001,"WELDMENT, SUPPORT, ARMREST",$27.00,"#1-ASSEMBLY, ARMREST",1,xR5000 Touch Screen Base (Discontinued)
106112-001,ARMREST,$37.00,"#2-ASSEMBLY, ARMREST",2,xR5000 Touch Screen Base (Discontinued)
103140-001,"SCREW, M8 X 1.25 X 35L SHCS, STAINLESS",$1.00,"#3-ASSEMBLY, ARMREST",2,xR5000 Touch Screen Base (Discontinued)
103212-001,"WASHER, M8, 8.3 X 16.0 X 1.6, STAINLESS STEEL",$0.25,"#4-ASSEMBLY, ARMREST",4,xR5000 Touch Screen Base (Discontinued)
103214-001,"NUT, HEX, NYLON INSERT, M8 X 1.25, CZ",$0.25,"#5-ASSEMBLY, ARMREST",2,xR5000 Touch Screen Base (Discontinued)
105812-001,"ASSEMBLY, ELLIPTICAL CONTROL BOARD",$128.00,"#1-ELLIPTICAL CONTROL BOARD, PROGRAMMED, XR5000T",1,xR5000 Touch Screen Base (Discontinued)
100780-001,"SCREW, M5 X 0.8 X 12, PAN HEAD, TYPE 1 CROSS RECESSED, STAINLESS STEEL",$0.25,"#1-ASSEMBLY KIT, BASE HARDWARE, XR5000T",2,xR5000 Touch Screen Base (Discontinued)
101277-001,"WASHER, WAVE, 26.2 X 33.9 X 0.4",$0.25,"#2-ASSEMBLY KIT, BASE HARDWARE, XR5000T",2,xR5000 Touch Screen Base (Discontinued)
101295-001,"SCREW, M8 X 1.25 X 20.0L SHCS, BLACK ZINC, 12.9 STL",$0.50,"#3-ASSEMBLY KIT, BASE HARDWARE, XR5000T",4,xR5000 Touch Screen Base (Discontinued)
101354-001,"SCREW, M5 X 0.8 X 12, PAN HEAD, TYPE 1 CROSS RECESSED, BZ, SPRING WSHR-FLAT WSHR",$0.25,"#4-ASSEMBLY KIT, BASE HARDWARE, XR5000T",6,xR5000 Touch Screen Base (Discontinued)
102747-001,"CAP, LOWER PEDAL, xR6000",$1.00,"#5-ASSEMBLY KIT, BASE HARDWARE, XR5000T",2,xR5000 Touch Screen Base (Discontinued)
105716-001,"CAP, UPPER LINK",$5.50,"#6-ASSEMBLY KIT, BASE HARDWARE, XR5000T",2,xR5000 Touch Screen Base (Discontinued)
103211-001,"SCREW, M8 X 1.25 X 25.0L SHCS, STAINLESS",$1.00,"#7-ASSEMBLY KIT, BASE HARDWARE, XR5000T",2,xR5000 Touch Screen Base (Discontinued)
103212-001,"WASHER, M8, 8.3 X 16.0 X 1.6, STAINLESS STEEL",$0.25,"#8-ASSEMBLY KIT, BASE HARDWARE, XR5000T",2,xR5000 Touch Screen Base (Discontinued)
103213-001,"WASHER, 8.5 X 30 X 2, STAINLESS STEEL",$0.50,"#9-ASSEMBLY KIT, BASE HARDWARE, XR5000T",2,xR5000 Touch Screen Base (Discontinued)
105717-001,"SCREW, M8 X 1.25 X 30.0L SHCS, STAINLESS STEEL",$1.25,"#10-ASSEMBLY KIT, BASE HARDWARE, XR5000T",2,xR5000 Touch Screen Base (Discontinued)
103140-001,"SCREW, M8 X 1.25 X 35L SHCS, STAINLESS",$1.00,"#11-ASSEMBLY KIT, BASE HARDWARE, XR5000T",1,xR5000 Touch Screen Base (Discontinued)
100754-001,"SCREW, M8x1.25x16 SHCS, STL, BZ",$0.75,"#12-ASSEMBLY KIT, BASE HARDWARE, XR5000T",4,xR5000 Touch Screen Base (Discontinued)
103210-001,"SCREW, M8 X 1.25 X 20.0L SHCS, STAINLESS STEEL",$1.00,"#13-ASSEMBLY KIT, BASE HARDWARE, XR5000T",4,xR5000 Touch Screen Base (Discontinued)
102134-001,"SCREW, M5 X 0.8 X 18, PAN HEAD, TYPE 1 CROSS RECESSED, SS",$0.25,"#14-ASSEMBLY KIT, BASE HARDWARE, XR5000T",10,xR5000 Touch Screen Base (Discontinued)
900015-001,"LEVELER, 50MM DIAMETER",$1.35,,2,xR6000 Standard Base (model 86) (Discontinued)
950038-009,"B18.2.4.1M, HEX NUT, STYLE 1, M10 X 1.5, BLACK ZINC, STL",$0.07,,2,xR6000 Standard Base (model 86) (Discontinued)
103212-001,"WASHER, M8, 8.3 X 16.0 X 1.6, STAINLESS STEEL",$0.25,,4,xR6000 Standard Base (model 86) (Discontinued)
103210-001,"SCREW, M8 X 1.25 X 20.0L SHCS, STAINLESS STEEL",$1.00,,2,xR6000 Standard Base (model 86) (Discontinued)
101576-001,"RIVNUT, BRASS, M8 X 1.25",$0.50,,2,xR6000 Standard Base (model 86) (Discontinued)
102219-001,"ROLLER, TRANSPORT",$2.75,,2,xR6000 Standard Base (model 86) (Discontinued)
101295-001,"SCREW, M8 X 1.25 X 20.0L SHCS, BLACK ZINC, 12.9 STL",$0.50,,6,xR6000 Standard Base (model 86) (Discontinued)
100457-001,"SPACER, FLANGE TENSIONER",$0.75,,3,xR6000 Standard Base (model 86) (Discontinued)
101297-001,"SCREW, M5 X 0.8 X 16.0L SHCS, BLACK ZINC, 12.9 STL, SPRING WASHER",$0.25,,6,xR6000 Standard Base (model 86) (Discontinued)
900031-002,"NUT, HEX BLIND INSERT, M5 X 0.8",$0.43,,13,xR6000 Standard Base (model 86) (Discontinued)
101029-001,"WASHER, M8, 8.3 X 16.0 X 1.6, ST, BZ",$0.03,,2,xR6000 Standard Base (model 86) (Discontinued)
102155-001,"RACK, SEAT SLIDE",$10.00,,1,xR6000 Standard Base (model 86) (Discontinued)
102262-001,"TREAD, PLATFORM",$21.00,,1,xR6000 Standard Base (model 86) (Discontinued)
103433-001,"BELT, DRIVE, 8 RIB, 490J",$13.00,,1,xR6000 Standard Base (model 86) (Discontinued)
101300-001,"DUAL LOCK, 25 X 20 - 400",$0.25,,2,xR6000 Standard Base (model 86) (Discontinued)
102331-001,"SCREW, M5 X 0.8 X 12, FLAT HEAD, TYPE 1 CROSS RECESSED, BZ",$0.25,,4,xR6000 Standard Base (model 86) (Discontinued)
102403-001,"SCREW, M8 X 1.25 X 55 SHCS, 12.9 STL,BZ",$0.75,,4,xR6000 Standard Base (model 86) (Discontinued)
"950046-008
REPLACED BY: 103393-001","NUT, HEX, NYLON INSERT, STL, M8",$0.46,,6,xR6000 Standard Base (model 86) (Discontinued)
950052-008,"B18.21.2M, WASHER, LOCK, STL, M8",$0.25,,8,xR6000 Standard Base (model 86) (Discontinued)
102203-001,"PLATE, CRANK COVER",$3.50,,2,xR6000 Standard Base (model 86) (Discontinued)
101646-001,"BEARING, BALL, 6005, C2",$2.75,,2,xR6000 Standard Base (model 86) (Discontinued)
900009-001,"RING, RETAINING, 25MM",$0.25,,4,xR6000 Standard Base (model 86) (Discontinued)
102742-001,"WLDMT, LARGE CRANK ARM",$36.00,,2,xR6000 Standard Base (model 86) (Discontinued)
101525-001,"ASSEMBLY, DRIVE PULLEY",$41.00,,1,xR6000 Standard Base (model 86) (Discontinued)
103256-001,"SCREW, M8 X 1.25 X 52 HHCS, 8.8 ST, CZ",$0.75,,2,xR6000 Standard Base (model 86) (Discontinued)
102753-001,"ASSEMBLY, ARM LINK, LH T",$29.00,,1,xR6000 Standard Base (model 86) (Discontinued)
102752-001,"ASSEMBLY, ARM LINK, RH T",$29.00,,1,xR6000 Standard Base (model 86) (Discontinued)
102758-001,"ASSEMBLY, ROCKER RIGHT",$38.00,,1,xR6000 Standard Base (model 86) (Discontinued)
102757-001,"ASSEMBLY, ROCKER LEFT THICK",$38.00,,1,xR6000 Standard Base (model 86) (Discontinued)
102747-001,"CAP, LOWER PEDAL, xR6000",$1.00,,0,xR6000 Standard Base (model 86) (Discontinued)
102728-001,"ASSEMBLY, PEDAL LEVER, RIGHT",$88.00,,1,xR6000 Standard Base (model 86) (Discontinued)
102727-001,"ASSEMBLY, PEDAL LEVER, LEFT",$88.00,,1,xR6000 Standard Base (model 86) (Discontinued)
101277-001,"WASHER, WAVE, 26.2 X 33.9 X 0.4",$0.25,,0,xR6000 Standard Base (model 86) (Discontinued)
103213-001,"WASHER, 8.5 X 30 X 2, STAINLESS STEEL",$0.50,,0,xR6000 Standard Base (model 86) (Discontinued)
103211-001,"SCREW, M8 X 1.25 X 25.0L SHCS, STAINLESS",$1.00,,2,xR6000 Standard Base (model 86) (Discontinued)
103219-001,"ASSEMBLY, FOOT REST",$21.00,,1,xR6000 Standard Base (model 86) (Discontinued)
103284-001,"ASSEMBLY, MAST",$101.00,,1,xR6000 Standard Base (model 86) (Discontinued)
102988-001,"CAP, UPPER LINK",$1.75,,2,xR6000 Standard Base (model 86) (Discontinued)
102134-001,"SCREW, M5 X 0.8 X 18, PAN HEAD, TYPE 1 CROSS RECESSED, SS",$0.25,,2,xR6000 Standard Base (model 86) (Discontinued)
100414-001,"COVER, CONSOLE BACK",$4.75,,1,xR6000 Standard Base (model 86) (Discontinued)
"101577-001
REPLACED BY: 102996-001","SCREW, M8 X 1.25 X 20, SBHCS, STAINLESS STEEL",$0.50,,0,xR6000 Standard Base (model 86) (Discontinued)
102413-001,"COVER, AXLE MAST",$2.25,,2,xR6000 Standard Base (model 86) (Discontinued)
102979-001,"ASSEMBLY, END CAP",$7.50,,2,xR6000 Standard Base (model 86) (Discontinued)
100780-001,"SCREW, M5 X 0.8 X 12, PAN HEAD, TYPE 1 CROSS RECESSED, STAINLESS STEEL",$0.25,,36,xR6000 Standard Base (model 86) (Discontinued)
102431-001,"PANEL, LEFT ARM LINK",$11.00,,1,xR6000 Standard Base (model 86) (Discontinued)
102432-001,"PANEL, RIGHT ARM LINK",$11.00,,1,xR6000 Standard Base (model 86) (Discontinued)
102236-001,"COVER, CRANK",$8.00,,2,xR6000 Standard Base (model 86) (Discontinued)
102258-001,"COVER, MAST BOOT",$3.00,,1,xR6000 Standard Base (model 86) (Discontinued)
103081-001,"ASSEMBLY, CAP, REAR SHROUD",$4.00,,1,xR6000 Standard Base (model 86) (Discontinued)
103270-001,"ASSEMBLY, SEAT SLIDE COVER",$12.00,,1,xR6000 Standard Base (model 86) (Discontinued)
103317-001,"ASSEMBLY, SHROUD ACCESS PANEL - FLARE",$11.00,,1,xR6000 Standard Base (model 86) (Discontinued)
103071-001,"ASSEMBLY, SHROUD, MID-SECTION",$13.00,,1,xR6000 Standard Base (model 86) (Discontinued)
102263-001,"SHROUD, REAR, LEFT",$20.00,,1,xR6000 Standard Base (model 86) (Discontinued)
103049-001,"ASSEMBLY, LEFT ARM LINK COVER",$11.00,,1,xR6000 Standard Base (model 86) (Discontinued)
103294-001,"ASSEMBLY, RIGHT ARM LINK COVER",$12.00,,1,xR6000 Standard Base (model 86) (Discontinued)
102814-001,"ASSEMBLY, SHROUD FRONT TOP",$16.00,,1,xR6000 Standard Base (model 86) (Discontinued)
102264-001,"SHROUD, REAR, RIGHT",$16.00,,1,xR6000 Standard Base (model 86) (Discontinued)
103315-001,"ASSEMBLY, LEFT FRONT SHROUD - FLARE",$14.00,,1,xR6000 Standard Base (model 86) (Discontinued)
103314-001,"ASSEMBLY, RIGHT FRONT SHROUD - FLARE",$14.00,,1,xR6000 Standard Base (model 86) (Discontinued)
102746-001,"ASSEMBLY, ADJUSTABLE SEAT",$364.00,,1,xR6000 Standard Base (model 86) (Discontinued)
103538-001,"ASSY, RIGHT MULTI-GRIP, L-HANDLE",$51.00,,1,xR6000 Standard Base (model 86) (Discontinued)
103537-001,"ASSY, LEFT MULTI-GRIP, L-HANDLE",$45.00,,1,xR6000 Standard Base (model 86) (Discontinued)
103269-001,"BOLT, M10 X 1.5 X 20, CHAMFER HEX HEAD, GR 8.8, CZ",$0.75,,0,xR6000 Standard Base (model 86) (Discontinued)
102266-001,"CAP, ARM PIVOT",$3.00,,2,xR6000 Standard Base (model 86) (Discontinued)
103432-001,"TIE, CABLE, PUSH MOUNT, W4.8 X L170",$0.25,,11,xR6000 Standard Base (model 86) (Discontinued)
103306-001,"CABLE, HR BASE BOX",$12.00,,1,xR6000 Standard Base (model 86) (Discontinued)
103296-001,"CABLE, HANDLEBAR BUTTONS",$15.00,,1,xR6000 Standard Base (model 86) (Discontinued)
103248-001,"ASSEMBLY, REAR FOOT REST",$24.00,,1,xR6000 Standard Base (model 86) (Discontinued)
100830-001,"BRAKE, GENERATOR, 6302",$225.00,,1,xR6000 Standard Base (model 86) (Discontinued)
103531-001,"ASSEMBLY, TENSIONER, INSULATED",$21.00,,1,xR6000 Standard Base (model 86) (Discontinued)
950046-007,"NUT, HEX, NYLON INSERT, STL, M6",$0.39,,4,xR6000 Standard Base (model 86) (Discontinued)
103596-001,"SCREW, M6 X 1.0 X 25.0L SHCS, BLACK ZINC, 12.9 STL",$0.39,,4,xR6000 Standard Base (model 86) (Discontinued)
